URL,Title,Timestamp,Readable_Timestamp
https://www.youtube.com/watch?v=vJtTq0JDTyY&list=RDbxYhJpILIQE&index=11,(171) Charlotte de Witte - High Street (Original Mix) [KNTXT021] - YouTube,13340574616906452,2023-09-30 19:10:16 
https://www.youtube.com/watch?v=oZQuiXPLdIc&list=RDbxYhJpILIQE&index=10,(171) Will Sparks - Say It Again (Official Music Video) - YouTube,13340574400268856,2023-09-30 19:06:40 
https://www.youtube.com/watch?v=RUZrHGVgdl4&list=RDbxYhJpILIQE&index=9,(171) Vini Vici & Emok & Martin Vice & Off Limits - In & Out - YouTube,13340573860257179,2023-09-30 18:57:40 
https://www.youtube.com/watch?v=cKGJ7Bpmv80&list=RDbxYhJpILIQE&index=8,(171) Will Sparks - Blow Your Mind - YouTube,13340573575233885,2023-09-30 18:52:55 
https://www.youtube.com/watch?v=UneImOUZ6a8&list=RDbxYhJpILIQE&index=7,(171) FOVOS - Feel The Rhythm (Big Room / Techno) - YouTube,13340573349655599,2023-09-30 18:49:09 
https://www.youtube.com/watch?v=c0XIPMyyhSk&list=RDbxYhJpILIQE&index=6,(171) Will Sparks - Not Awake - YouTube,13340572925004845,2023-09-30 18:42:05 
https://www.youtube.com/watch?v=yvBK1rSUzTc&list=RDbxYhJpILIQE&index=5,(171) Liquid Soul & Vini Vici - Universe Inside Me - YouTube,13340572590011170,2023-09-30 18:36:30 
https://www.youtube.com/watch?v=0YVvcTIGy40&list=RDbxYhJpILIQE&index=4,(171) Age Of Love - The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix) - YouTube,13340572346540528,2023-09-30 18:32:26 
https://www.youtube.com/watch?v=unHdhcQ4Ne0&list=RDbxYhJpILIQE&index=3,(171) Will Sparks - Disco Dancing (Official Music Video) - YouTube,13340572135901528,2023-09-30 18:28:55 
https://www.youtube.com/watch?v=bxYhJpILIQE&list=RDbxYhJpILIQE&start_radio=1,(171) Will Sparks & New World Sound - LSD (Official Music Video) - YouTube,13340572130374869,2023-09-30 18:28:50 
https://www.youtube.com/,(171) YouTube,13340572107725119,2023-09-30 18:28:27 
https://www.youtube.com/watch?v=BISJi_mMi7U&list=RDMMbxYhJpILIQE&index=2,(171) Pardes Katenda - YouTube,13340571843204085,2023-09-30 18:24:03 
https://www.youtube.com/watch?v=bxYhJpILIQE&list=RDMMbxYhJpILIQE&start_radio=1,(171) Will Sparks & New World Sound - LSD (Official Music Video) - YouTube,13340570996618332,2023-09-30 18:09:56 
https://www.youtube.com/,(171) YouTube,13340570981129178,2023-09-30 18:09:41 
https://exmail.med.uni-magdeburg.de/owa/#path=/mail/inbox,Mail - avinash.kalyani@med.ovgu.de,13340570959147439,2023-09-30 18:09:19 
https://web.whatsapp.com/,WhatsApp,13340570942489718,2023-09-30 18:09:02 
https://web.whatsapp.com/,WhatsApp,13340570939700688,2023-09-30 18:08:59 
https://www.netflix.com/watch/81206104?isLanguageFilter=true&trackId=155573560,Netflix,13340567522449549,2023-09-30 17:12:02 
https://www.netflix.com/watch/81206103?isLanguageFilter=true&trackId=155573558,Netflix,13340565078394311,2023-09-30 16:31:18 
https://www.netflix.com/watch/81206102?isLanguageFilter=true&trackId=200152792,Netflix,13340562554682187,2023-09-30 15:49:14 
https://www.netflix.com/watch/81175724?al=107548&isLanguageFilter=true&trackId=200152792&tctx=6%2C0%2Cd98dc1cd-e619-40e5-98f0-2c7cb177a0e5-6312726%2Cunknown%2Cunknown%2C%2C%2C%2C81175724%2CVideo%3A81175724%2CminiDpPlayButton,Netflix,13340562553665643,2023-09-30 15:49:13 
https://www.netflix.com/browse/original-audio,Netflix,13340562482403622,2023-09-30 15:48:02 
https://www.netflix.com/browse,Home - Netflix,13340562475713403,2023-09-30 15:47:55 
https://www.netflix.com/watch/81556910?trackId=14899254,Netflix,13340562460458013,2023-09-30 15:47:40 
https://www.netflix.com/watch/81556908?trackId=14899254&tctx=5%2C0%2Cd98dc1cd-e619-40e5-98f0-2c7cb177a0e5-6286673%2CNES_7F825C33CC383F8FD8CC14EE7E45FB-4CE804B04849A7-D95C52E5F5_p_1696088740184%2CNES_7F825C33CC383F8FD8CC14EE7E45FB_p_1696088740184%2C%2C%2C%2C81556908%2CVideo%3A81556908%2CminiDpPlayButton,Netflix,13340562459575702,2023-09-30 15:47:39 
https://www.netflix.com/browse,Home - Netflix,13340562437209663,2023-09-30 15:47:17 
https://www.netflix.com/watch/81416306?trackId=14170286&tctx=2%2C9%2Cd98dc1cd-e619-40e5-98f0-2c7cb177a0e5-6286462%2CNES_7F825C33CC383F8FD8CC14EE7E45FB-994911DC4F528C-D95C52E5F5_p_1696088740184%2CNES_7F825C33CC383F8FD8CC14EE7E45FB_p_1696088740184%2C%2C%2C%2C%2CVideo%3A81416306%2CminiDpPlayButton,Netflix,13340562432355537,2023-09-30 15:47:12 
https://www.netflix.com/browse,Home - Netflix,13340562411040619,2023-09-30 15:46:51 
https://www.netflix.com/watch/80133467?trackId=14170033,Netflix,13340562404244377,2023-09-30 15:46:44 
https://www.netflix.com/watch/80133335?trackId=14170033&tctx=7%2C3%2Cd98dc1cd-e619-40e5-98f0-2c7cb177a0e5-6286673%2CNES_7F825C33CC383F8FD8CC14EE7E45FB-36BF935B00AD8F-D95C52E5F5_p_1696088740184%2CNES_7F825C33CC383F8FD8CC14EE7E45FB_p_1696088740184%2C%2C%2C%2C80133335%2CVideo%3A80133335%2CminiDpPlayButton,Netflix,13340562403954081,2023-09-30 15:46:43 
https://www.netflix.com/browse,Home - Netflix,13340562376895359,2023-09-30 15:46:16 
https://www.netflix.com/search?q=p,Netflix,13340562376669319,2023-09-30 15:46:16 
https://www.netflix.com/search?q=po,Netflix,13340562376224622,2023-09-30 15:46:16 
https://www.netflix.com/search?q=pos,Netflix,13340562375933841,2023-09-30 15:46:15 
https://www.netflix.com/search?q=pose,Netflix,13340562361252849,2023-09-30 15:46:01 
https://www.netflix.com/search?q=pos,Netflix,13340562360934464,2023-09-30 15:46:00 
https://www.netflix.com/search?q=po,Netflix,13340562360508803,2023-09-30 15:46:00 
https://www.netflix.com/search?q=p,Netflix,13340562360349911,2023-09-30 15:46:00 
https://www.netflix.com/browse,Home - Netflix,13340562340058109,2023-09-30 15:45:40 
https://www.netflix.com/watch/60036735?trackId=14170286&tctx=2%2C4%2C9931f7b3-464a-480f-bffe-53a99b25f471-65605820%2CNES_7F825C33CC383F8FD8CC14EE7E45FB-994911DC4F528C-CACF895BF5_p_1696081907019%2CNES_7F825C33CC383F8FD8CC14EE7E45FB_p_1696081907019%2C%2C%2C%2C%2CVideo%3A60036735%2CminiDpPlayButton,Netflix,13340555520813933,2023-09-30 13:52:00 
https://www.netflix.com/browse,Home - Netflix,13340555506818693,2023-09-30 13:51:46 
https://www.amazon.de/s?k=ear+cuff&crid=2MIL5HRGHRTT3&sprefix=ear%2Caps%2C92&ref=nb_sb_ss_ts-doa-p_7_3,Amazon.de : ear cuff,13340551699477534,2023-09-30 12:48:19 
https://www.amazon.de/s?k=ear%20cuff&i=aps&ref=nb_sb_ss_ts-doa-p_7_3&crid=2MIL5HRGHRTT3&sprefix=ear%2Caps%2C92,Amazon.de : ear cuff,13340551699096820,2023-09-30 12:48:19 
https://www.amazon.de/,"Amazon.de: Low Prices in Electronics, Books, Sports Equipment & more",13340551690175177,2023-09-30 12:48:10 
https://www.etsy.com/de-en/listing/1468372740/18k-gold-abstract-ear-cuff-minimalist?click_key=3405cf91076f42af3129d081caffdca1d71db484%3A1468372740&click_sum=8b388aca&ref=internal_similar_listing_bot-1&pro=1&frs=1&listing_id=1468372740&listing_slug=18k-gold-abstract-ear-cuff-minimalist,18K Gold Abstract Ear Cuff Minimalist Ear Cuff Asymmetrical - Etsy.de,13340551602985072,2023-09-30 12:46:42 
https://www.etsy.com/de-en/listing/1468372740/18k-gold-abstract-ear-cuff-minimalist?click_key=3405cf91076f42af3129d081caffdca1d71db484%3A1468372740&click_sum=8b388aca&ref=internal-recs-1067705-1&pro=1&frs=1,18K Gold Abstract Ear Cuff Minimalist Ear Cuff Asymmetrical - Etsy.de,13340551602985072,2023-09-30 12:46:42 
https://www.etsy.com/de-en/listing/1172529247/gold-helix-ear-cuff-no-piercing-cuff?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sc_gallery-1-13&plkey=901b4b9ea5f9e3837813fdaa1cbde26c4ab43437%3A1172529247,Gold Helix Ear Cuff No Piercing Cuff Cuff for Ears Earring - Etsy.de,13340551469000150,2023-09-30 12:44:29 
https://www.etsy.com/de-en/listing/1172529247/gold-helix-ear-cuff-no-piercing-cuff?click_key=901b4b9ea5f9e3837813fdaa1cbde26c4ab43437%3A1172529247&click_sum=2e07bd78&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=search_grid-316561-1-13,Gold Helix Ear Cuff No Piercing Cuff Cuff for Ears Earring - Etsy.de,13340551469000150,2023-09-30 12:44:29 
https://www.etsy.com/cart,Etsy - Shopping Cart,13340551334668612,2023-09-30 12:42:14 
https://www.etsy.com/de-en/listing/1539977599/minimalist-ear-cuff-goldsilver-plated?click_key=abcc7d253d10649d61d89524f173a8ebf5ab87c1%3A1539977599&click_sum=8ac0e94b&ref=related-1&pro=1&variation0=3819227276&variation1=3819227278,Minimalist Ear Cuff Gold/silver Plated Delicate Ear Cuff - Etsy.de,13340551331431485,2023-09-30 12:42:11 
https://www.etsy.com/de-en/listing/1539977599/minimalist-ear-cuff-goldsilver-plated?click_key=abcc7d253d10649d61d89524f173a8ebf5ab87c1%3A1539977599&click_sum=8ac0e94b&ref=related-1&pro=1&variation0=3819227276,Minimalist Ear Cuff Gold/silver Plated Delicate Ear Cuff - Etsy.de,13340551324757369,2023-09-30 12:42:04 
https://www.etsy.com/cart,Etsy - Shopping Cart,13340551292517941,2023-09-30 12:41:32 
https://www.etsy.com/de-en/listing/1575880709/cute-dinosaur-stud-earrings-dainty-dino?click_key=96d9bc4d5195092b6fb4aafcd9f3dcd4b711674e%3A1575880709&click_sum=1daf24b1&ref=related-3&pro=1&variation0=3888717356&variation1=3905419443,Cute Dinosaur Stud Earrings Dainty Dino Studs Tiny Animal - Etsy.de,13340551288265053,2023-09-30 12:41:28 
https://www.etsy.com/de-en/listing/1575880709/cute-dinosaur-stud-earrings-dainty-dino?click_key=96d9bc4d5195092b6fb4aafcd9f3dcd4b711674e%3A1575880709&click_sum=1daf24b1&ref=related-3&pro=1&variation0=3888717356,Cute Dinosaur Stud Earrings Dainty Dino Studs Tiny Animal - Etsy.de,13340551284028229,2023-09-30 12:41:24 
https://www.etsy.com/de-en/listing/1549782973/chunky-chain-plate-s925-earrings-unique?click_key=11e43a9d15b7403c2ac6b7b69b60155dabb5236f%3A1549782973&click_sum=e685d276&ref=shop_home_recs_39&pro=1,Chunky Chain Plate S925 Earrings Unique Stud Earrings Chain - Etsy.de,13340551237926826,2023-09-30 12:40:37 
https://www.etsy.com/de-en/shop/ArtisticVonBurke?ref=related&listing_id=1546304881&page=2#items,ArtisticVonBurke - Etsy.de,13340551220390234,2023-09-30 12:40:20 
https://www.etsy.com/de-en/shop/ArtisticVonBurke?ref=related&listing_id=1546304881#items,ArtisticVonBurke - Etsy.de,13340551200177664,2023-09-30 12:40:00 
https://www.etsy.com/de-en/shop/ArtisticVonBurke?ref=related&listing_id=1546304881#items,ArtisticVonBurke - Etsy.de,13340551200053965,2023-09-30 12:40:00 
https://www.etsy.com/de-en/listing/1575880709/cute-dinosaur-stud-earrings-dainty-dino?click_key=96d9bc4d5195092b6fb4aafcd9f3dcd4b711674e%3A1575880709&click_sum=1daf24b1&ref=related-3&pro=1,Cute Dinosaur Stud Earrings Dainty Dino Studs Tiny Animal - Etsy.de,13340551191973884,2023-09-30 12:39:51 
https://www.etsy.com/de-en/listing/1539977599/minimalist-ear-cuff-goldsilver-plated?click_key=abcc7d253d10649d61d89524f173a8ebf5ab87c1%3A1539977599&click_sum=8ac0e94b&ref=related-1&pro=1,Minimalist Ear Cuff Gold/silver Plated Delicate Ear Cuff - Etsy.de,13340551188492272,2023-09-30 12:39:48 
https://www.etsy.com/de-en/listing/1546304881/minimalist-ear-cuff-goldsilver-plated?ref=cart,Minimalist Ear Cuff Gold/silver Plated Ear Cuff Earrings - Etsy.de,13340551176177989,2023-09-30 12:39:36 
https://www.etsy.com/de-en/cart?ref=hdr-cart,Etsy - Shopping Cart,13340551173434696,2023-09-30 12:39:33 
https://www.etsy.com/de-en/shop/ArtisticVonBurke?ref=cart_shop_name_click&cart_id=8809559358,ArtisticVonBurke - Etsy.de,13340551172171184,2023-09-30 12:39:32 
https://www.etsy.com/de-en/shop/ArtisticVonBurke?ref=cart_shop_name_click&cart_id=8809559358,ArtisticVonBurke - Etsy.de,13340551171797388,2023-09-30 12:39:31 
https://www.etsy.com/de-en/cart?ref=hdr-cart,Etsy - Shopping Cart,13340551161860007,2023-09-30 12:39:21 
https://www.etsy.com/de-en/listing/1546304881/minimalist-ear-cuff-goldsilver-plated?ref=cart,Minimalist Ear Cuff Gold/silver Plated Ear Cuff Earrings - Etsy.de,13340551123531184,2023-09-30 12:38:43 
https://www.etsy.com/de-en/listing/1057548356/set-of-3-ear-cuff-set-ear-cuff-no?ref=cart,Set of 3 Ear Cuff Set Ear Cuff No Piercing Gold Ear Cuffs - Etsy.de,13340551066178845,2023-09-30 12:37:46 
https://www.etsy.com/de-en/cart?ref=hdr-cart,Etsy - Shopping Cart,13340551036834662,2023-09-30 12:37:16 
https://www.etsy.com/de-en/listing/1546304881/minimalist-ear-cuff-goldsilver-plated?ref=cart,Minimalist Ear Cuff Gold/silver Plated Ear Cuff Earrings - Etsy.de,13340551012130732,2023-09-30 12:36:52 
https://www.etsy.com/de-en/cart?ref=hdr-cart,Etsy - Shopping Cart,13340551007745441,2023-09-30 12:36:47 
https://www.etsy.com/de-en/listing/1468372740/18k-gold-abstract-ear-cuff-minimalist?ref=cart,18K Gold Abstract Ear Cuff Minimalist Ear Cuff Asymmetrical - Etsy.de,13340550876859043,2023-09-30 12:34:36 
https://www.etsy.com/de-en/cart?ref=hdr-cart,Etsy - Shopping Cart,13340550809296352,2023-09-30 12:33:29 
https://www.etsy.com/de-en/listing/1057548356/set-of-3-ear-cuff-set-ear-cuff-no?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sr_gallery-1-26&pro=1&organic_search_click=1&variation0=2179421690,Set of 3 Ear Cuff Set Ear Cuff No Piercing Gold Ear Cuffs - Etsy.de,13340550803882971,2023-09-30 12:33:23 
https://www.etsy.com/de-en/listing/1057548356/set-of-3-ear-cuff-set-ear-cuff-no?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sr_gallery-1-26&pro=1&organic_search_click=1&variation0=2179421688,Set of 3 Ear Cuff Set Ear Cuff No Piercing Gold Ear Cuffs - Etsy.de,13340550796300747,2023-09-30 12:33:16 
https://www.etsy.com/de-en/listing/1057548356/set-of-3-ear-cuff-set-ear-cuff-no?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sr_gallery-1-26&pro=1&organic_search_click=1,Set of 3 Ear Cuff Set Ear Cuff No Piercing Gold Ear Cuffs - Etsy.de,13340550772204562,2023-09-30 12:32:52 
https://www.etsy.com/de-en/listing/1057548356/set-of-3-ear-cuff-set-ear-cuff-no?click_key=a2adcc8a87edf1325b532589402b15e4e9406fc7%3A1057548356&click_sum=d1c29e15&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=search_grid-316562-1-26&pro=1,Set of 3 Ear Cuff Set Ear Cuff No Piercing Gold Ear Cuffs - Etsy.de,13340550772204562,2023-09-30 12:32:52 
https://www.etsy.com/de-en/listing/1387199353/crossed-ear-cuff-gold-petite-ear-cuff?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sr_gallery-1-39&pro=1&sts=1&organic_search_click=1,Crossed Ear Cuff Gold Petite Ear Cuff Gold Sterling Silver - Etsy.de,13340550758073268,2023-09-30 12:32:38 
https://www.etsy.com/de-en/listing/1387199353/crossed-ear-cuff-gold-petite-ear-cuff?click_key=6dcf7c68b83ec756c126a2bedefc9abcd68951cd%3A1387199353&click_sum=5e181cca&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=search_grid-316562-1-39&pro=1&sts=1,Crossed Ear Cuff Gold Petite Ear Cuff Gold Sterling Silver - Etsy.de,13340550758073268,2023-09-30 12:32:38 
https://www.etsy.com/de-en/listing/775179335/double-ear-cuff-gold-silver-rose-gold?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sr_gallery-1-29&organic_search_click=1,Double Ear Cuff Gold Silver Rose Gold. - Etsy.de,13340550715552882,2023-09-30 12:31:55 
https://www.etsy.com/de-en/listing/775179335/double-ear-cuff-gold-silver-rose-gold?click_key=dfdb440f42d875f3ab168f459b2e406036d465cf%3A775179335&click_sum=20420720&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=search_grid-316562-1-29,Double Ear Cuff Gold Silver Rose Gold. - Etsy.de,13340550715552882,2023-09-30 12:31:55 
https://www.etsy.com/de-en/listing/807179726/ear-cuff-with-chain-made-of-925-silver?ref=listing_page_ad_row-1&plkey=3c99acced281a0b981c7d432c484fbe4ff17c79c%3A807179726&listing_id=807179726&listing_slug=ear-cuff-with-chain-made-of-925-silver,Ear Cuff With Chain Made of 925 Silver in Rose Silver or Gold - Etsy.de,13340550662620785,2023-09-30 12:31:02 
https://www.etsy.com/de-en/listing/807179726/ear-cuff-with-chain-made-of-925-silver?ref=internal-recs-869164-1&plkey=3c99acced281a0b981c7d432c484fbe4ff17c79c%3A807179726,Ear Cuff With Chain Made of 925 Silver in Rose Silver or Gold - Etsy.de,13340550662620785,2023-09-30 12:31:02 
https://www.etsy.com/de-en/listing/807179726/ear-cuff-with-chain-made-of-925-silver?click_key=3c99acced281a0b981c7d432c484fbe4ff17c79c%3A807179726&click_sum=18170973&ref=internal-recs-869164-1,Ear Cuff With Chain Made of 925 Silver in Rose Silver or Gold - Etsy.de,13340550662620785,2023-09-30 12:31:02 
https://www.etsy.com/cart,Etsy - Shopping Cart,13340550602437463,2023-09-30 12:30:02 
https://www.etsy.com/de-en/listing/1546304881/minimalist-ear-cuff-goldsilver-plated?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sc_gallery-1-5&pro=1&plkey=2f0b23cf2f8ce5c3dcd75ad8719a5fab77f8e233%3A1546304881&variation0=3769203303&variation1=3769203299,Minimalist Ear Cuff Gold/silver Plated Ear Cuff Earrings - Etsy.de,13340550598394181,2023-09-30 12:29:58 
https://www.etsy.com/de-en/listing/1546304881/minimalist-ear-cuff-goldsilver-plated?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sc_gallery-1-5&pro=1&plkey=2f0b23cf2f8ce5c3dcd75ad8719a5fab77f8e233%3A1546304881&variation0=3769203303&variation1=3752936712,Minimalist Ear Cuff Gold/silver Plated Ear Cuff Earrings - Etsy.de,13340550595082032,2023-09-30 12:29:55 
https://www.etsy.com/de-en/listing/1546304881/minimalist-ear-cuff-goldsilver-plated?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sc_gallery-1-5&pro=1&plkey=2f0b23cf2f8ce5c3dcd75ad8719a5fab77f8e233%3A1546304881&variation0=3769203303,Minimalist Ear Cuff Gold/silver Plated Ear Cuff Earrings - Etsy.de,13340550590432375,2023-09-30 12:29:50 
https://www.etsy.com/cart,Etsy - Shopping Cart,13340550574488747,2023-09-30 12:29:34 
https://www.etsy.com/de-en/listing/1468372740/18k-gold-abstract-ear-cuff-minimalist?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sr_gallery-1-23&pro=1&frs=1&organic_search_click=1&variation0=3530586510,18K Gold Abstract Ear Cuff Minimalist Ear Cuff Asymmetrical - Etsy.de,13340550561122176,2023-09-30 12:29:21 
https://www.etsy.com/de-en/listing/1468372740/18k-gold-abstract-ear-cuff-minimalist?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sr_gallery-1-23&pro=1&frs=1&organic_search_click=1,18K Gold Abstract Ear Cuff Minimalist Ear Cuff Asymmetrical - Etsy.de,13340550459115097,2023-09-30 12:27:39 
https://www.etsy.com/de-en/listing/1468372740/18k-gold-abstract-ear-cuff-minimalist?click_key=4ab279beb9a4a6f6032ccd03c95c67943a968d86%3A1468372740&click_sum=b0203cf4&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=search_grid-316562-1-23&pro=1&frs=1,18K Gold Abstract Ear Cuff Minimalist Ear Cuff Asymmetrical - Etsy.de,13340550459115097,2023-09-30 12:27:39 
https://www.etsy.com/de-en/listing/1546304881/minimalist-ear-cuff-goldsilver-plated?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sc_gallery-1-5&pro=1&plkey=2f0b23cf2f8ce5c3dcd75ad8719a5fab77f8e233%3A1546304881,Minimalist Ear Cuff Gold/silver Plated Ear Cuff Earrings - Etsy.de,13340550418069522,2023-09-30 12:26:58 
https://www.etsy.com/de-en/listing/1546304881/minimalist-ear-cuff-goldsilver-plated?click_key=2f0b23cf2f8ce5c3dcd75ad8719a5fab77f8e233%3A1546304881&click_sum=40c00dd1&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=search_grid-316561-1-5&pro=1,Minimalist Ear Cuff Gold/silver Plated Ear Cuff Earrings - Etsy.de,13340550418069522,2023-09-30 12:26:58 
https://www.etsy.com/de-en/listing/1539977599/minimalist-ear-cuff-goldsilver-plated?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=sr_gallery-1-2&pro=1&organic_search_click=1,Minimalist Ear Cuff Gold/silver Plated Delicate Ear Cuff - Etsy.de,13340550392886538,2023-09-30 12:26:32 
https://www.etsy.com/de-en/listing/1539977599/minimalist-ear-cuff-goldsilver-plated?click_key=1f5b3e11fa632545dc569d0301a3915477b2a216%3A1539977599&click_sum=f41d73ee&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ear+cuff+gold&ref=search_grid-316562-1-2&pro=1,Minimalist Ear Cuff Gold/silver Plated Delicate Ear Cuff - Etsy.de,13340550392886538,2023-09-30 12:26:32 
https://www.etsy.com/de/market/ear_cuff_gold?utm_source=google&utm_medium=cpc&utm_campaign=Search_DE_DSA_GGL_GER_General-Nonbrand_Catch-All_All&utm_ag=DE-DE_DSA-General&utm_custom1=_k_Cj0KCQjwjt-oBhDKARIsABVRB0zEZ9dihAkoHd_oxM3h-jVRON95FgmG_fb9h-aFAlE0yIDr1Np2_2AaAjJfEALw_wcB_k_&utm_content=go_201110928_14054675328_545970292318_aud-2079782229334:dsa-19959388920_c_&utm_custom2=201110928&gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zEZ9dihAkoHd_oxM3h-jVRON95FgmG_fb9h-aFAlE0yIDr1Np2_2AaAjJfEALw_wcB,Ear Cuff Gold - Etsy.de,13340550382439501,2023-09-30 12:26:22 
https://6008.xg4ken.com/trk/v1?prof=433&camp=3790&kct=google&kchid=7328472618&criteriaid=aud-2079782229334:dsa-19959388920&campaignid=201110928&locphy=9068432&adgroupid=14054675328&adpos=&cid=545970292318&networkType=search&kdv=c&kext=&kadtype=&kmc=&kpid=&url=https://www.etsy.com/de/market/ear_cuff_gold?utm_source=google&utm_medium=cpc&utm_campaign=Search_DE_DSA_GGL_GER_General-Nonbrand_Catch-All_All&utm_ag=DE-DE_DSA-General&utm_custom1=_k_Cj0KCQjwjt-oBhDKARIsABVRB0zEZ9dihAkoHd_oxM3h-jVRON95FgmG_fb9h-aFAlE0yIDr1Np2_2AaAjJfEALw_wcB_k_&utm_content=go_201110928_14054675328_545970292318_aud-2079782229334:dsa-19959388920_c_&utm_custom2=201110928&gclid=Cj0KCQjwjt-oBhDKARIsABVRB0zEZ9dihAkoHd_oxM3h-jVRON95FgmG_fb9h-aFAlE0yIDr1Np2_2AaAjJfEALw_wcB,Ear Cuff Gold - Etsy.de,13340550382439501,2023-09-30 12:26:22 
